source_system,plant_code,plant_name,source_country,coal_relevant,has_coordinates,decided_by,pipeline_note,candidate_1_id,candidate_1_name,candidate_1_score,candidate_2_id,candidate_2_name,candidate_2_score,candidate_3_id,candidate_3_name,candidate_3_score,gem_location_id,not_in_gem,decision_note
EIA,3149,TalenEnergy Montour,United States,t,t,,,L100000401618,TalenEnergy Martins Creek power station,63.6,L100000401845,Delta energy center,63.2,L100000401904,Elgin energy center,63.2,,f,
EIA,50481,Tennessee Eastman Operations,United States,t,t,,,L100000402502,Rensselaer cogeneration power station,62.7,L100000409301,Vienna Operations power station,62.2,L100000401745,Tanner Street Generation power station,57.7,,f,
EIA,2168,Thomas Hill,United States,t,t,,,L100000401720,Thomas Fitzhugh power station,61.5,L100000104030,Thomas Hill Energy Center,61.1,L100000201369,Naheola Mill power station,60.9,,f,
EIA,6194,Tolk,United States,t,t,,,L100000103831,Polk Power Station,75,,,,,,,,f,
EIA,50711,University of Alaska Fairbanks,United States,t,t,,,L100000401874,University of Florida power station,66.7,L100000402343,University Park South power station,62.7,L100000402061,University Park North power station,58.8,,f,
EIA,50308,Utility Plants Section,United States,t,t,,,L100000104087,Sutton Steam Plant,60,L100000402533,Central Utility Plant - Texas A&M power station,56.6,L100000104267,Blount Street Station,55.8,,f,
EIA,50121,Valero Refinery Corpus Christi West,United States,t,t,,,L100000402518,Corpus Christi energy center,63.5,L100000402456,Valero Refinery cogeneration Unit 1 power station,60,L100001080782,West Royal Energy Center,57.6,,f,
EIA,3470,W A Parish,United States,t,t,,,L100000402374,Paris (WI) power station,66.7,L100001047775,Paris RICE power station,60,L100001047525,S A Carlson power station,57.1,,f,
EIA,1082,Walter Scott Jr Energy Center,United States,t,t,,,L100000409256,Stillwater Energy Center,79.2,L100000401764,Sutter energy center,77.6,L100000402075,Grand Tower energy center,74.1,,f,
EIA,3297,Wateree,United States,t,t,,,L100000402140,Aberdeen power station,66.7,L100000409260,Red Gate Power Plant,66.7,L100000104180,Wateree Station,63.6,,f,
EIA,62319,Western Sugar Cooperative - Billings,United States,t,t,,,,,,,,,,,,,f,
EIA,50611,Westwood Generation LLC,United States,t,t,,,L100000104166,Westwood Generating Station,76,L100000201393,St Paul Cogeneration power station,69.8,L100000104065,AES Westover power station,69.2,,f,
EIA,6009,White Bluff,United States,t,t,,,L100000402529,Bluffview power station,70,L100001048103,Red Bluff power station,70,L100000104231,Bremo Bluff Power Station,63.6,,f,
EIA,1040,Whitewater Valley,United States,t,t,,,L100000401676,LSP-Whitewater power station,77.4,L100000103901,Whitewater Valley Generating Station,64.2,L100000402118,Harry Allen power station,57.1,,f,
EIA,3298,Williams,United States,t,t,,,L100000402211,McWilliams power station,88.9,L100000104181,Williams Station,84.2,L100000104276,Pulliam Power Plant,66.7,,f,
EIA,6249,Winyah,United States,t,t,,,L100001048308,Wilmarth power station,57.1,,,,,,,,f,
ENTSOE,,Amagervaerket 3,Denmark,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Amager'; no GEM link — review,L100000200213,Amager Bakke power station,66.7,L100000400073,Silkeborgvaerket power station,58.1,L100000101814,Amager power station,57.1,,f,
ENTSOE,,Avedoerevaerket 1,Denmark,t,t,,,L100000400073,Silkeborgvaerket power station,60.6,L100000101815,Avedore power station,58.3,,,,,f,
ENTSOE,,BEXBACH_A,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Kraftwerk Bexbach'; no GEM link — review,L100000101973,Bexbach-C power station,77.8,L100000101873,Altbach power station,62.5,L100000408813,Marbach power station,62.5,,f,
ENTSOE,,BEXBACH_A_GESAMT,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Kraftwerk Bexbach'; no GEM link — review,L100000101973,Bexbach-C power station,64,,,,,,,,f,
ENTSOE,,Bełchatów B01,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B02,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B03,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B04,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B05,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B06,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B07,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B08,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B09,Poland,t,t,,,L100000103216,Belchatow power station,72.7,L100000103220,Patnow power station,57.1,,,,,f,
ENTSOE,,Bełchatów B10,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B11,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B12,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,Bełchatów B14,Poland,t,t,,,L100000103216,Belchatow power station,72.7,,,,,,,,f,
ENTSOE,,COMPOSTI 4,Spain,t,t,legacy-pipeline,grandfathered llm match to GPPD 'COMPOSTILLA II GR 5'; no GEM link — review,L100000103507,Compostilla power station,76.2,,,,,,,,f,
ENTSOE,,COMPOSTI 5,Spain,t,t,legacy-pipeline,grandfathered llm match to GPPD 'COMPOSTILLA II GR 5'; no GEM link — review,L100000103507,Compostilla power station,76.2,,,,,,,,f,
ENTSOE,,Centrale Gelderland (CG13),Netherlands,t,t,legacy-pipeline,grandfathered llm match to GPPD 'GELDERLAND'; no GEM link — review,L100000200240,Eneco Bio Golden Raand power station,58.5,,,,,,,,f,
ENTSOE,,DEZOLLI____1____,Germany,t,t,legacy-pipeline,grandfathered llm match to GEM 'Zolling power plant'; GEM name did not resolve to one location — review,L100000101885,Zolling power station,62.5,,,,,,,,f,
ENTSOE,,EC Karolin G3,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Poznań Karolin EC-II'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,ECHV_G1____,Czech Republic,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Štěchovice I'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,EDET_G3___,Czech Republic,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Kladno (TG6)'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,EDET_G4____,Czech Republic,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Detmarovice power station'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,ELED_G6___,Czech Republic,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Ledvice power station'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,GUARDO 2,Spain,t,t,,,,,,,,,,,,,f,
ENTSOE,,HAVRE 4,France,t,t,,,L100000101863,Le Havre power station,66.7,,,,,,,,f,
ENTSOE,,HKW Altbach/Deizisau 2,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Heizkraftwerk Altbach/Deizisau (Natural Gas)'; no GEM link — review,L100000101873,Altbach power station,66.7,,,,,,,,f,
ENTSOE,,HKW Heilbronn Block 7,Germany,t,t,,,L100000101875,Heilbronn power station,60,L100000101968,Gersteinwerk power station,55.8,,,,,f,
ENTSOE,,HKW Moorburg Block A,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Hamburg-Moorburg'; no GEM link — review,L100000101899,Hamburg-Moorburg power station,61.1,,,,,,,,f,
ENTSOE,,HKW Moorburg Block B,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Hamburg-Moorburg'; no GEM link — review,L100000101899,Hamburg-Moorburg power station,55.6,,,,,,,,f,
ENTSOE,,HKW Reuter Block C,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Berlin-Reuter power station'; no GEM link — review,L100000101888,Berlin-Reuter power station,58.1,L100000101968,Gersteinwerk power station,55,,,,,f,
ENTSOE,,HKW Reuter West Block D,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Berlin-Reuter-West power station'; no GEM link — review,L100000101889,Berlin-Reuter-West power station,68.3,,,,,,,,f,
ENTSOE,,HKW Reuter West Block E,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Berlin-Reuter-West power station'; no GEM link — review,L100000101889,Berlin-Reuter-West power station,68.3,L100000101968,Gersteinwerk power station,57.8,,,,,f,
ENTSOE,,HKW Tiefstack Block 2,Germany,t,t,,,L100000101900,Tiefstack power station,60,,,,,,,,f,
ENTSOE,,HKW Wedel Block 1,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Wedel'; no GEM link — review,L100000101968,Gersteinwerk power station,56.4,,,,,,,,f,
ENTSOE,,HKW Wedel Block 2,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Wedel'; no GEM link — review,L100000101968,Gersteinwerk power station,56.4,,,,,,,,f,
ENTSOE,,HKW West Block 1,Germany,t,t,,,,,,,,,,,,,f,
ENTSOE,,HKW West Block 2,Germany,t,t,,,,,,,,,,,,,f,
ENTSOE,,Jaworzno 2  B7,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno II'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,Jaworzno 2 B7,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno II'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,Jaworzno 2 JWCD B7,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno II'; no GEM link — review,L100000103261,Jaworzno power station,61.5,,,,,,,,f,
ENTSOE,,Jaworzno 3 B1,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno III'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,Jaworzno 3 B2,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno III'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,Jaworzno 3 B3,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno III'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,Jaworzno 3 B4,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno III'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,Jaworzno 3 B5,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno III'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,Jaworzno 3 B6,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Jaworzno III'; no GEM link — review,L100000103261,Jaworzno power station,76.2,,,,,,,,f,
ENTSOE,,KW Boxberg Block N,Germany,t,t,,,L100000101968,Gersteinwerk power station,60,L100000101978,Boxberg power station,56,,,,,f,
ENTSOE,,KW Boxberg Block P,Germany,t,t,,,L100000101978,Boxberg power station,56,L100000101968,Gersteinwerk power station,55,,,,,f,
ENTSOE,,KW Boxberg Block Q,Germany,t,t,,,L100000101978,Boxberg power station,56,L100000101968,Gersteinwerk power station,55,,,,,f,
ENTSOE,,KW Boxberg Block R,Germany,t,t,,,L100000101968,Gersteinwerk power station,60,L100000101978,Boxberg power station,56,,,,,f,
ENTSOE,,KW Hafen Block 6,Germany,t,t,,,L100000101968,Gersteinwerk power station,57.9,,,,,,,,f,
ENTSOE,,KW Hastedt Block 15,Germany,t,t,,,L100000101968,Gersteinwerk power station,58.5,,,,,,,,f,
ENTSOE,,KW Jänschwalde Block A,Germany,t,t,,,L100000101894,Janschwalde power station,66.7,L100000101874,GKM (Mannheim) power station,55.3,L100001023473,BHKW Schwarzer Weg power station,55,,f,
ENTSOE,,KW Jänschwalde Block B,Germany,t,t,,,L100000101894,Janschwalde power station,66.7,L100000101874,GKM (Mannheim) power station,55.3,L100001023473,BHKW Schwarzer Weg power station,55,,f,
ENTSOE,,KW Jänschwalde Block C,Germany,t,t,,,L100000101894,Janschwalde power station,66.7,L100001023473,BHKW Schwarzer Weg power station,55,,,,,f,
ENTSOE,,KW Jänschwalde Block D,Germany,t,t,,,L100000101894,Janschwalde power station,66.7,L100001023473,BHKW Schwarzer Weg power station,55,,,,,f,
ENTSOE,,KW Jänschwalde Block E,Germany,t,t,,,L100000101894,Janschwalde power station,66.7,L100001046899,Eberswalde Hokawe power station,56.4,L100001023473,BHKW Schwarzer Weg power station,55,,f,
ENTSOE,,KW Jänschwalde Block F,Germany,t,t,,,L100000101894,Janschwalde power station,66.7,L100001023473,BHKW Schwarzer Weg power station,55,,,,,f,
ENTSOE,,KW Lippendorf Block R,Germany,t,t,,,L100000101983,Lippendorf power station,64.5,,,,,,,,f,
ENTSOE,,KW Lippendorf Block S,Germany,t,t,,,L100000101983,Lippendorf power station,64.5,,,,,,,,f,
ENTSOE,,KW Lünen Block 1,Germany,t,t,,,L100001046567,Lünen Biomass power station,55.2,,,,,,,,f,
ENTSOE,,KW Schwarze Pumpe Block A,Germany,t,t,,,L100000101895,Schwarze Pumpe power station,71.8,L100001023473,BHKW Schwarzer Weg power station,55.8,,,,,f,
ENTSOE,,KW Schwarze Pumpe Block B,Germany,t,t,,,L100000101895,Schwarze Pumpe power station,71.8,L100001023473,BHKW Schwarzer Weg power station,55.8,,,,,f,
ENTSOE,,Karolin B2,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Poznań Karolin EC-II'; no GEM link — review,L100000103277,Poznan Karolin power station,58.3,,,,,,,,f,
ENTSOE,,Karolin B3,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Poznań Karolin EC-II'; no GEM link — review,L100000103277,Poznan Karolin power station,58.3,,,,,,,,f,
ENTSOE,,Katowice B1,Poland,t,t,,,L100000103263,Katowice PKE power station,69.6,,,,,,,,f,
ENTSOE,,Kozienice 2 B09,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Kozienice II'; no GEM link — review,L100000103233,Kozienice power station,75,,,,,,,,f,
ENTSOE,,Kozienice 2 B10,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Kozienice II'; no GEM link — review,L100000103233,Kozienice power station,75,,,,,,,,f,
ENTSOE,,Kozienice 2 B11,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Kozienice II'; no GEM link — review,L100000103233,Kozienice power station,75,,,,,,,,f,
ENTSOE,,Kraków Łęg B1,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,LADA IV,Spain,t,t,legacy-pipeline,grandfathered llm match to GPPD 'CT LADA 4'; no GEM link — review,L100000103501,Lada power station,72.7,,,,,,,,f,
ENTSOE,,LITORAL 2,Spain,t,t,legacy-pipeline,grandfathered llm match to GPPD 'LITORAL DE ALMERIA GR 2'; no GEM link — review,L100000103494,Litoral de Almería power station,59.3,,,,,,,,f,
ENTSOE,,MGRES U4,Moldova,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Moldavskaya GRES'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,MGRES U5,Moldova,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Moldavskaya GRES'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,Naantali B1,Finland,t,t,,,L100000101849,Naantali CHP power station,78.3,L100001000056,Naantali Reserve power station,59.3,,,,,f,
ENTSOE,,Naantali B2,Finland,t,t,,,L100000101849,Naantali CHP power station,78.3,L100001000056,Naantali Reserve power station,59.3,,,,,f,
ENTSOE,,Naantali B3,Finland,t,t,,,L100000101849,Naantali CHP power station,78.3,L100001000056,Naantali Reserve power station,59.3,,,,,f,
ENTSOE,,Naantali B4,Finland,t,t,,,L100000101849,Naantali CHP power station,78.3,L100001000056,Naantali Reserve power station,59.3,,,,,f,
ENTSOE,,Nord 2 T20,Germany,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Nord 2'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,Nováky TG1,Slovakia,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Novaky (ENO) Thermal CHP Power Plant Slovakia'; no GEM link — review,L100000103415,Novaky power station,75,,,,,,,,f,
ENTSOE,,Nováky TG2,Slovakia,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Novaky (ENO) Thermal CHP Power Plant Slovakia'; no GEM link — review,L100000103415,Novaky power station,75,,,,,,,,f,
ENTSOE,,Nováky TG3,Slovakia,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Novaky (ENO) Thermal CHP Power Plant Slovakia'; no GEM link — review,L100000103415,Novaky power station,75,,,,,,,,f,
ENTSOE,,Ostrołęka B B01,Poland,t,t,,,L100000103234,Ostrołęka power station,75,L100000201195,Ostrołęka Mill power station,62.1,,,,,f,
ENTSOE,,Ostrołęka B B02,Poland,t,t,,,L100000103234,Ostrołęka power station,75,L100000201195,Ostrołęka Mill power station,62.1,,,,,f,
ENTSOE,,Ostrołęka B B03,Poland,t,t,,,L100000103234,Ostrołęka power station,75,L100000201195,Ostrołęka Mill power station,62.1,,,,,f,
ENTSOE,,P.G.RODR 1,Spain,t,t,legacy-pipeline,grandfathered llm match to GPPD 'PORTO GR 1'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,P.NUEVO 3,Spain,t,t,legacy-pipeline,grandfathered llm match to GPPD 'PUENTE NUEVO GR 3'; no GEM link — review,L100000103496,Puente Nuevo power station,66.7,,,,,,,,f,
ENTSOE,,Połaniec B1,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,Połaniec B2,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,Połaniec B3,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,Połaniec B4,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,Połaniec B5,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,Połaniec B6,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,Połaniec B7,Poland,t,t,,,,,,,,,,,,,f,
ENTSOE,,Pątnów 1 B1,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Pątnów I'; no GEM link — review,L100000103220,Patnow power station,73.7,,,,,,,,f,
ENTSOE,,Pątnów 1 B2,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Pątnów I'; no GEM link — review,L100000103220,Patnow power station,73.7,,,,,,,,f,
ENTSOE,,Pątnów 1 B3,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Pątnów I'; no GEM link — review,L100000103220,Patnow power station,73.7,,,,,,,,f,
ENTSOE,,Pątnów 1 B4,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Pątnów I'; no GEM link — review,L100000103220,Patnow power station,73.7,,,,,,,,f,
ENTSOE,,Pątnów 1 B5,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Pątnów I'; no GEM link — review,L100000103220,Patnow power station,73.7,,,,,,,,f,
ENTSOE,,Pątnów 1 B6,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Pątnów I'; no GEM link — review,L100000103220,Patnow power station,73.7,,,,,,,,f,
ENTSOE,,Pątnów 2 B9,Poland,t,t,legacy-pipeline,grandfathered llm match to GPPD 'Pątnów II'; no GEM link — review,L100000103220,Patnow power station,84.2,,,,,,,,f,
ENTSOE,,ROBLA 2,Spain,t,t,legacy-pipeline,grandfathered llm match to GPPD 'LA ROBLA GRUPO 2'; no GEM link — review,L100000400712,San Roque 2 power station,55.6,,,,,,,,f,
ENTSOE,,SOTO RIB 3,Spain,t,t,,,L100000103503,Soto de Ribera power station,75,L100000400657,Besós 3 power station,58.8,,,,,f,
ENTSOE,,Studstrupvaerket 3,Denmark,t,t,,,L100000101816,Studstrup power station,66.7,,,,,,,,f,
ENTSOE,,Studstrupvaerket 4,Denmark,t,t,,,L100000101816,Studstrup power station,66.7,,,,,,,,f,
ENTSOE,,TE Kolubara G5,Serbia,t,t,,,L100000103402,Kolubara A power station,75,L100000103407,Kolubara B power station,75,,,,,f,
ENTSOE,,TE Kostolac A G1,Serbia,t,t,,,L100000103404,Kostolac power station,66.7,,,,,,,,f,
ENTSOE,,TE Kostolac A G2,Serbia,t,t,,,L100000103404,Kostolac power station,66.7,,,,,,,,f,
ENTSOE,,TE Kostolac B G1,Serbia,t,t,,,L100000103404,Kostolac power station,66.7,,,,,,,,f,
ENTSOE,,TE Kostolac B G2,Serbia,t,t,,,L100000103404,Kostolac power station,66.7,,,,,,,,f,
ENTSOE,,TE Kostolac B G3,Serbia,t,t,,,L100000103404,Kostolac power station,66.7,,,,,,,,f,
ENTSOE,,TE Morava G1,Serbia,t,t,,,L100000103406,Morava power station,66.7,,,,,,,,f,
ENTSOE,,TE Šoštanj 5,Slovenia,t,t,,,L100000400641,Sostanj power station,73.7,,,,,,,,f,
ENTSOE,,TE Šoštanj 6,Slovenia,t,t,,,L100000400641,Sostanj power station,73.7,,,,,,,,f,
ENTSOE,,TENT A G1,Serbia,t,t,,,,,,,,,,,,,f,
ENTSOE,,TENT A G2,Serbia,t,t,,,,,,,,,,,,,f,
ENTSOE,,TENT A G3,Serbia,t,t,,,,,,,,,,,,,f,
ENTSOE,,TENT A G4,Serbia,t,t,,,L100000103403,Nikola Tesla power station,58.3,,,,,,,,f,
