country,gem_location_id,gem_plant_name,other_names,local_name,state_province,latitude,longitude,operating_mw,retired_mw,units_operating,units_retired,units_other_status,wiki_url
Germany,L100000101888,Berlin-Reuter power station,,,Berlin,52.532473,13.246593,,132,0,1,0,https://www.gem.wiki/Berlin-Reuter_power_station
Germany,L100000101889,Berlin-Reuter-West power station,,,Berlin,52.534601,13.244531,600,,2,0,0,https://www.gem.wiki/Berlin-Reuter-West_power_station
Germany,L100000101973,Bexbach-C power station,,,Saarland,49.363454,7.237098,,780,0,1,0,https://www.gem.wiki/Bexbach-C_power_station
Germany,L100000101978,Boxberg power station,,,Saxony,51.419696,14.575308,2582,,4,0,0,https://www.gem.wiki/Boxberg_power_station
Germany,L100000101910,Braunschweig Mitte power station,,"Heizkraftwerk Mitte, KWK-Werk Braunschweig Mitte",Lower Saxony,52.27833,10.51619,,78,0,1,0,https://www.gem.wiki/Braunschweig_Mitte_power_station
Germany,L100000101896,Bremen-Farge power station,,Onyx Kraftwerk Farge power station,Bremen,53.202125,8.5161,,380,0,1,0,https://www.gem.wiki/Bremen-Farge_power_station
Germany,L100000101990,Brunsbuettel GDF Suez power station,,,Schleswig-Holstein,53.893406,9.174356,,,0,0,1,https://www.gem.wiki/Brunsbuettel_GDF_Suez_power_station
Germany,L100000101991,Brunsbuettel GETEC power station,,,Schleswig-Holstein,53.900278,9.227222,,,0,0,1,https://www.gem.wiki/Brunsbuettel_GETEC_power_station
Germany,L100000101992,Brunsbuettel SWS power station,,,Schleswig-Holstein,53.891667,9.201667,,,0,0,2,https://www.gem.wiki/Brunsbuettel_SWS_power_station
Germany,L100000101926,Buer power station,,,North Rhine-Westphalia,51.602778,7.009444,,76,0,1,0,https://www.gem.wiki/Buer_power_station
Germany,L100000101911,Buschhaus power station,,,Lower Saxony,52.171764,10.977192,,405,0,1,0,https://www.gem.wiki/Buschhaus_power_station
Germany,L100000400126,Charlottenburg power station,,,Berlin,52.5219,13.3111,,110,0,2,0,https://www.gem.wiki/Charlottenburg_power_station
Germany,L100000101928,Chemiepark Marl power station,,Marl power station,North Rhine-Westphalia,51.696393,7.093964,,204,0,3,1,https://www.gem.wiki/Chemiepark_Marl_power_station
Germany,L100000101980,Chemnitz Nord power station,,,Saxony,50.857778,12.923889,,167,0,2,0,https://www.gem.wiki/Chemnitz_Nord_power_station
Germany,L100000101929,Chempark Leverkusen power station,HKW Braunschweig Mitte,,North Rhine-Westphalia,51.022231,6.986313,,112,0,1,0,https://www.gem.wiki/Chempark_Leverkusen_power_station
Germany,L100000101891,Cottbus CHP power station,,,Brandenburg,51.76274,14.3453979,,81.7,0,1,0,https://www.gem.wiki/Cottbus_CHP_power_station
Germany,L100000104721,Cuno herdecke power station,,,North Rhine-Westphalia,51.4031,7.4155,,90,0,1,0,https://www.gem.wiki/Cuno_herdecke_power_station
Germany,L100000101932,Datteln power station,,,North Rhine-Westphalia,51.630039,7.331342,1100,319.2,1,3,0,https://www.gem.wiki/Datteln_power_station
Germany,L100000101981,Dessau power station,,,Saxony,51.827638,12.230551,,53,0,1,0,https://www.gem.wiki/Dessau_power_station
Germany,L100000101982,Deuben power station,,,Saxony,51.111733,12.076303,,67,0,1,0,https://www.gem.wiki/Deuben_power_station
Germany,L100000400136,Duisburg power station,,,North Rhine-Westphalia,51.39066,6.74778,,247,0,2,0,https://www.gem.wiki/Duisburg_power_station
Germany,L100000101934,Duisburg-Walsum power station,,,North Rhine-Westphalia,51.528611,6.711944,790,550,1,2,0,https://www.gem.wiki/Duisburg-Walsum_power_station
Germany,L100000101974,Ensdorf power station,,,Saarland,49.292222,6.770833,,430,0,2,0,https://www.gem.wiki/Ensdorf_power_station
Germany,L100000101993,Flensburg power station,,,Schleswig-Holstein,54.804965,9.432424,31,137,1,4,0,https://www.gem.wiki/Flensburg_power_station
Germany,L100000104720,Franken power station,,,Bayern,49.4208,11.0077,,412,0,2,0,https://www.gem.wiki/Franken_power_station
Germany,L100000101907,Frankfurt Oder power station,,,Hessen,52.318222,14.531517,,49,0,1,0,https://www.gem.wiki/Frankfurt_Oder_power_station
Germany,L100000101937,Frimmersdorf power station,,,North Rhine-Westphalia,51.056231,6.578444,,2506,0,15,1,https://www.gem.wiki/Frimmersdorf_power_station
Germany,L100000101912,GKH Hannover power station,,Hannover-Stöcken,Lower Saxony,52.420278,9.647508,300,,2,0,0,https://www.gem.wiki/GKH_Hannover_power_station
Germany,L100000101874,GKM (Mannheim) power station,,"Block 9 (Unit 9), Mannheim-Neckarau power station",Baden-Wuerttemberg,49.445694,8.490444,2147,440,4,2,0,https://www.gem.wiki/GKM_(Mannheim)_power_station
Germany,L100000101968,Gersteinwerk power station,,Werne Gerstein Block K power station,North Rhine-Westphalia,51.673532,7.720513,,665.5,0,1,0,https://www.gem.wiki/Gersteinwerk_power_station
Germany,L100000101938,Goldenberg power station,,,North Rhine-Westphalia,50.860995,6.843417,76,95,1,1,0,https://www.gem.wiki/Goldenberg_power_station
Germany,L100000101940,Gustav Knepper power station,,,North Rhine-Westphalia,51.5685,7.349061,,363.9,0,1,0,https://www.gem.wiki/Gustav_Knepper_power_station
Germany,L100000104706,Hafen Hamburg power station,,,Hamburg,53.487278,9.508231,,80,0,1,0,https://www.gem.wiki/Hafen_Hamburg_power_station
Germany,L100000101941,Hafen Muenster power station,,,North Rhine-Westphalia,51.95026,7.64051,,150,0,3,0,https://www.gem.wiki/Hafen_Muenster_power_station
Germany,L100000101897,Hafen power station,,"Mittelkalorik-Kraftwerk Bremen, Werk Hafen - Bremen (Mkk)",Bremen,53.124935,8.728692,,663,0,2,0,https://www.gem.wiki/Hafen_power_station
Germany,L100000400176,Halle Trotha power station,,Halle power station,Saxony-Anhalt,51.459096,11.992868,,60,0,2,0,https://www.gem.wiki/Halle_Trotha_power_station
Germany,L100000101899,Hamburg-Moorburg power station,,"Kohlekraftwerk Moorburg, KW Moorburg",Hamburg,53.49,9.951667,,1640,0,2,0,https://www.gem.wiki/Hamburg-Moorburg_power_station
Germany,L100000101898,Hastedt power station,,,Bremen,53.059155,8.873244,,130,0,1,0,https://www.gem.wiki/Hastedt_power_station
Germany,L100000101875,Heilbronn power station,,HLB7 (Unit 7),Baden-Wuerttemberg,49.175277,9.207428,1066,220,3,2,0,https://www.gem.wiki/Heilbronn_power_station
Germany,L100000101942,Herne power station,,,North Rhine-Westphalia,51.550673,7.187527,500,600,1,3,1,https://www.gem.wiki/Herne_power_station
Germany,L100000101944,Heyden power station,,Petershagen Heyden,North Rhine-Westphalia,52.381609,8.998612,,923,0,1,0,https://www.gem.wiki/Heyden_power_station
Germany,L100000101946,Huerth Ville / Berrenrath power station,,Huerth Ville - Berrenrath power station,North Rhine-Westphalia,50.867,6.836,57,,1,0,0,https://www.gem.wiki/Huerth_Ville_/_Berrenrath_power_station
Germany,L100000101945,Huerth power station,,,North Rhine-Westphalia,50.860408,6.838034,,,0,0,1,https://www.gem.wiki/Huerth_power_station
Germany,L100000101947,Ibbenbüren-B power station,,,North Rhine-Westphalia,52.28579,7.74601,,838,0,1,0,https://www.gem.wiki/Ibbenb%C3%BCren-B_power_station
Germany,L100000400186,Infraserv Hoechst power station,,,Hessen,50.091838,8.531305,,66,0,1,0,https://www.gem.wiki/Infraserv_Hoechst_power_station
Germany,L100000101893,Jaenschwalde Vattenfall power station,,,Brandenburg,51.834167,14.457222,,,0,0,1,https://www.gem.wiki/Jaenschwalde_Vattenfall_power_station
Germany,L100000101894,Janschwalde power station,,The innovative Jänschwalde storage power plant,Brandenburg,51.835666,14.457808,1605,1605,3,3,1,https://www.gem.wiki/Janschwalde_power_station
Germany,L100000400193,Kassel Kombi power station,,Kassel Swew power station,Hessen,51.279256,9.483365,38,,1,0,0,https://www.gem.wiki/Kassel_Kombi_power_station
Germany,L100000101994,Kiel power station,Küstenkraftwerk K.I.E.L.,Kiel East power station,Schleswig-Holstein,54.338671,10.176885,,354,0,1,0,https://www.gem.wiki/Kiel_power_station
Germany,L100000101995,Kiel-Wik power station,,,Schleswig-Holstein,54.333333,10.133333,,40,0,1,0,https://www.gem.wiki/Kiel-Wik_power_station
Germany,L100000101949,Krefeld-Uerdingen power station,,CHEMPARK Krefeld-Uerdingen power station,North Rhine-Westphalia,51.377382,6.65873,120,,1,0,1,https://www.gem.wiki/Krefeld-Uerdingen_power_station
Germany,L100000101950,Lausward power station,,Dusseldorf-Lausward,North Rhine-Westphalia,51.221389,6.731111,,450.4,0,2,1,https://www.gem.wiki/Lausward_power_station
Germany,L100000101983,Lippendorf power station,,,Saxony,51.184537,12.372852,1866,250,2,2,0,https://www.gem.wiki/Lippendorf_power_station
Germany,L100000101952,Luenen Steag power station,,,North Rhine-Westphalia,51.616294,7.480906,,,0,0,1,https://www.gem.wiki/Luenen_Steag_power_station
Germany,L100000101953,Luenen-Stummhafen power station,,Luenen Trianel,North Rhine-Westphalia,51.614389,7.464277,810,,1,0,0,https://www.gem.wiki/Luenen-Stummhafen_power_station
Germany,L100000101954,Lünen power station (KSBG),,,North Rhine-Westphalia,51.614042,7.481345,,520,0,2,0,https://www.gem.wiki/L%C3%BCnen_power_station_(KSBG)
Germany,L100000400278,Mainova West power station,,Frankfurt Heizkraftwerk West power station,Hessen,50.098779,8.655656,144,,2,0,0,https://www.gem.wiki/Mainova_West_power_station
Germany,L100000101972,Mainz power station,,"Mainz-Wiesbaden (Phase IV), Mainz Ingelheimer Aue (Phase IV), Kraftwerke Mainz-Wiesbaden",Rhineland-Palatinate,50.025872,8.24192,,300,0,3,1,https://www.gem.wiki/Mainz_power_station
Germany,L100000101913,Mehrum power station,,Multium,Lower Saxony,52.315108,10.093756,,750,0,1,0,https://www.gem.wiki/Mehrum_power_station
Germany,L100000101986,Mumsdorf power station,,,Saxony-Anhalt,51.071129,12.260828,,60,0,2,0,https://www.gem.wiki/Mumsdorf_power_station
Germany,L100000101884,München Nord power station,,"Awm Munchen Nord ST (Cogen), Heizkraftwerks Nord (HKW Nord)",Bayern,48.181171,11.639797,,365,0,1,0,https://www.gem.wiki/M%C3%BCnchen_Nord_power_station
Germany,L100000101939,Neurath power station,,"Neurath BoA 3 (Unit G), Neurath BoA 2 (Unit F), Grevenbroich-Neurath power station",North Rhine-Westphalia,51.035808,6.633038,2200,2224,2,5,0,https://www.gem.wiki/Neurath_power_station
Germany,L100000101957,Niederaussem power station,,,North Rhine-Westphalia,50.996883,6.667549,2278,1586,3,6,1,https://www.gem.wiki/Niederaussem_power_station
Germany,L100000101890,Oberhavel power station,,,Berlin,52.578108,13.215608,,200,0,2,0,https://www.gem.wiki/Oberhavel_power_station
Germany,L100000101904,Offenbach power station,,,Hessen,50.111293,8.745393,60,,1,0,0,https://www.gem.wiki/Offenbach_power_station
Germany,L100000104710,Offleben power station,,,Lower Saxony,52.1465,11.0291,,325,0,1,0,https://www.gem.wiki/Offleben_power_station
Germany,L100000101879,Pforzheim power station,,,Baden-Wuerttemberg,48.897266,8.72453,,30,0,1,0,https://www.gem.wiki/Pforzheim_power_station
Germany,L100000101987,Profen power station,,,Saxony-Anhalt,51.13333,12.21667,,,0,0,1,https://www.gem.wiki/Profen_power_station
Germany,L100000101977,Quierschied-Weiher power station,,Weiher Power Station,Saarland,49.335278,7.030556,724,150,1,1,0,https://www.gem.wiki/Weiher_power_station
Germany,L100000101880,RDK (Karlsruhe) power station,,"Rheinhafen, RDK, Karlsruhe-Rheinhafen, Rheinhafen-Dampfkraftwerk",Baden-Wuerttemberg,49.0125,8.302778,910,550,1,1,0,https://www.gem.wiki/RDK_(Karlsruhe)_power_station
Germany,L100000101975,Romerbrucke power station,,Saarbruecken-Roemerbruecke steam turbine,Saarland,49.223677,7.014874,53,,1,0,0,https://www.gem.wiki/Romerbrucke_power_station
Germany,L100000101924,Rostock power station,,,Mecklenburg-Vorpommern,54.142799,12.132865,553,,1,0,0,https://www.gem.wiki/Rostock_power_station
Germany,L100000101988,Schkopau power station,,,Saxony-Anhalt,51.398462,11.950385,980,,2,0,0,https://www.gem.wiki/Schkopau_power_station
Germany,L100000101959,Scholven power station,,Gelsenkirchen,North Rhine-Westphalia,51.60064,7.004609,740,1480,2,3,0,https://www.gem.wiki/Scholven_power_station
Germany,L100000104714,Schwandorf power station,,,Bavaria,49.303104,12.077386,,300,0,1,0,https://www.gem.wiki/Schwandorf_power_station
Germany,L100000101895,Schwarze Pumpe power station,,,Brandenburg,51.537855,14.353492,1600,,2,0,0,https://www.gem.wiki/Schwarze_Pumpe_power_station
Germany,L100000101960,Shamrock power station,,,North Rhine-Westphalia,51.528491,7.1778,,68,0,2,0,https://www.gem.wiki/Shamrock_power_station
Germany,L100000400251,Stade Dow power station,,,Lower Saxony,53.6535,9.4944,,,0,0,1,https://www.gem.wiki/Stade_Dow_power_station
Germany,L100000101915,Stade E.ON power station,,,Lower Saxony,53.6,9.48333,,,0,0,1,https://www.gem.wiki/Stade_E.ON_power_station
Germany,L100000101916,Stade GDF Suez power station,,,Lower Saxony,53.6,9.48333,,,0,0,1,https://www.gem.wiki/Stade_GDF_Suez_power_station
Germany,L100000101908,Staudinger power station,,Großkrotzenburg power station,Hessen,50.088361,8.952166,553,860,1,3,1,https://www.gem.wiki/Staudinger_power_station
Germany,L100000101881,Stuttgart-Muenster power station,,,Baden-Wuerttemberg,48.813842,9.219193,,96.4,0,2,0,https://www.gem.wiki/Stuttgart-Muenster_power_station
Germany,L100000101900,Tiefstack power station,,,Hamburg,53.526046,10.064258,205,,1,0,0,https://www.gem.wiki/Tiefstack_power_station
Germany,L100000101882,Universitat Freiburg power station,,,Baden-Wuerttemberg,47.983333,7.85,,36,0,1,0,https://www.gem.wiki/Universitat_Freiburg_power_station
Germany,L100000101961,Veltheim power station,,,North Rhine-Westphalia,52.190083,8.934485,,520,0,3,0,https://www.gem.wiki/Veltheim_power_station
Germany,L100000101963,Voerde West power station,,West (Voerde) power station,North Rhine-Westphalia,51.577267,6.681402,,712,0,2,0,https://www.gem.wiki/Voerde_West_power_station
Germany,L100000101962,Voerde power station,,,North Rhine-Westphalia,51.579097,6.68588,,1522,0,2,0,https://www.gem.wiki/Voerde_power_station
Germany,L100000101976,Völklingen-Fenne power station,,"Fenne power station, Voelklingen-Fenne",Saarland,49.249374,6.880646,,466,0,2,0,https://www.gem.wiki/V%C3%B6lklingen-Fenne_power_station
Germany,L100000101964,Wachtberg power station,,,North Rhine-Westphalia,50.616667,7.133333,,128,0,1,0,https://www.gem.wiki/Wachtberg_power_station
Germany,L100000101989,Waehlitz power station,,,Saxony-Anhalt,51.166317,12.076395,37.4,,1,0,0,https://www.gem.wiki/Waehlitz_power_station
Germany,L100000101883,Walheim power station,,,Baden-Wuerttemberg,49.01767,9.157693,,267,0,2,0,https://www.gem.wiki/Walheim_power_station
Germany,L100000101996,Wedel power station,Kohlekraftwerk Wedel,"KWK-Anlage Dradenau, Dradenau CHP Plant",Schleswig-Holstein,53.566837,9.725696,289.7,,2,0,0,https://www.gem.wiki/Wedel_power_station
Germany,L100000104716,Wehrden power station,,,Saarland,49.251873,6.833866,,110,0,1,0,https://www.gem.wiki/Wehrden_power_station
Germany,L100000101966,Weisweiler power station,,,North Rhine-Westphalia,50.839578,6.322382,1595,844,3,5,0,https://www.gem.wiki/Weisweiler_power_station
Germany,L100000101967,Werdohl-Elverlingsen power station,,,North Rhine-Westphalia,51.275736,7.707286,,530,0,2,0,https://www.gem.wiki/Werdohl-Elverlingsen_power_station
Germany,L100000104717,Westerholt power station,,,Lower Saxony,51.601111,7.063889,,300,0,2,0,https://www.gem.wiki/Westerholt_power_station
Germany,L100000101970,Westfalen power station,,"Hamm power station, Hamm-Uentrop power station (Unit D, Unit E)",North Rhine-Westphalia,51.678587,7.971364,,1435,0,4,1,https://www.gem.wiki/Westfalen_power_station
Germany,L100000101919,Wilhelmshaven E.ON power station,,,Lower Saxony,53.565866,8.146202,,788.1,0,1,1,https://www.gem.wiki/Wilhelmshaven_E.ON_power_station
Germany,L100000101920,Wilhelmshaven Engie power station,,Wilhelmshaven Riverstone Holdings,Lower Saxony,53.5748,8.137,830,,1,0,0,https://www.gem.wiki/Wilhelmshaven_Engie_power_station
Germany,L100000101922,Wolfsburg North power station,,Werk Wolfsburg Nord power station,Lower Saxony,52.431703,10.786957,,140,0,2,0,https://www.gem.wiki/Wolfsburg_North_power_station
Germany,L100000101923,Wolfsburg West power station,,Werk Wolfsburg West power station,Lower Saxony,52.441544,10.765079,,306,0,2,0,https://www.gem.wiki/Wolfsburg_West_power_station
Germany,L100000101971,Wuppertal-Elberfeld power station,,,North Rhine-Westphalia,51.248386,7.118781,,100,0,1,0,https://www.gem.wiki/Wuppertal-Elberfeld_power_station
Germany,L100000101885,Zolling power station,,,Bayern,48.455287,11.799544,,474,0,1,0,https://www.gem.wiki/Zolling_power_station
Greece,L100000102002,Agios Dimitrios power station,,ΑΗΣ Αγίου Δημητρίου,Western Macedonia,40.394185,21.924886,995,600,3,2,0,https://www.gem.wiki/Agios_Dimitrios_power_station
Greece,L100000102003,Amyntaio power station,,Amintaio power station,Western Macedonia,40.61933,21.682777,,600,0,2,0,https://www.gem.wiki/Amyntaio_power_station
Greece,L100000102004,Florina (Meliti) Power Station,,,Western Macedonia,40.8114,21.6014,,330,0,1,1,https://www.gem.wiki/Florina_(Meliti)_Power_Station
Greece,L100000102005,Kardia power station,,SITHYA cogeneration,Western Macedonia,40.410625,21.786145,,1250,0,4,0,https://www.gem.wiki/Kardia_power_station
Greece,L100000101999,Larimna power station,,,Stereo Ellada,38.56582,23.284911,,,0,0,1,https://www.gem.wiki/Larimna_power_station
Greece,L100000102006,Liptol power station,,,Western Macedonia,40.4,21.5,,33,0,1,0,https://www.gem.wiki/Liptol_power_station
Greece,L100000101998,Megalopoli power station,,Megalopolis,Arkadía,37.417449,22.107892,,850,0,4,0,https://www.gem.wiki/Megalopoli_power_station
Greece,L100000102007,Ptolemaïda power station,,Ptolemaida-V (Unit 5),Western Macedonia,40.480491,21.72746,660,620,1,4,0,https://www.gem.wiki/Ptolema%C3%AFda_power_station
Hungary,L100000102020,Bakony power station,,"Ajka Power Plant, Ajka II Gőzkogén Üzem",Central Transdanubia,47.0956,17.558444,,60,0,2,0,https://www.gem.wiki/Bakony_power_station
Hungary,L100000104703,Banhida-II power station,,,Central Transdanubia,47.571057,18.365557,,100,0,1,0,https://www.gem.wiki/Banhida-II_power_station
